uuid,name,phone,x,y,produto_comprado
fbccb35f-0f0e-4163-9a7c-07b746adac85,Jeffrey Davenport,001-988-720-9285x39107,-49.2361844,-16.6376799,product_192
b66dafb4-c1d0-490a-926c-d6d6c3912682,Connie Martinez,7436166156,-49.2749251,-16.6356738,product_926
9d723ad1-18db-4332-9ea1-c9b2b5e925e5,Douglas Flores,+1-619-955-8581x973,-49.2954786,-16.6332326,product_575
5124ebf3-4f4e-48d9-8370-920d03c5f835,Juan Murray,(442)236-0580x02504,-49.2872802,-16.6305719,product_945
d4dd4cf7-1d74-41bc-930c-69ca5e8d1a87,Brooke Conner MD,587.460.2237x17246,-49.283803,-16.6368075,product_705
66bf90c3-6295-4a72-9998-49f0aff88d4c,Peter Mahoney,(823)781-2979x05861,-49.2983104,-16.6131559,product_334
42889ee7-4d8c-44d7-9ad8-db7a4672c149,Brandon Buchanan,967-916-4341x0219,-49.295443,-16.6170814,product_350
8e8e84da-70bf-451b-99f3-5f660b0816d2,Gregory Wright,001-270-244-0638x519,-49.2732472,-16.5961845,product_241
a6da25ff-1195-4ec7-9c8b-9a1cce353551,Heather Lindsey,309.993.0954,-49.300235,-16.6352121,product_34
e01f6df7-9044-4539-983c-739d7979fbc3,John Ellis,589-422-6415,-49.2698142,-16.6374748,product_218
63dc1931-2194-4388-ab3f-82a473400e7f,Caleb Roman,+1-364-402-9409,-49.2509539,-16.6176463,product_831
b1adc77e-7f87-4d70-a7e3-e5f063d16f1b,Joseph Anderson,001-457-974-4683x43382,-49.2988714,-16.6167149,product_484
06d2fd22-cc05-4fcc-92ed-e2426aad29b5,Jacob Hull,+1-365-394-0893x208,-49.2664556,-16.612313,product_330
9f540064-89a9-4fb1-a38d-329af39a34ec,Destiny Everett,001-764-235-8711,-49.2448829,-16.6251323,product_473
fcbecc71-e92c-4a03-afcd-335e9580f5a1,Tony Cortez,898-613-1845x20046,-49.2973934,-16.6148845,product_4
c73e0f3f-bd8a-40e5-b243-5c91bd9ca1dd,Justin Pennington,001-530-486-6399x503,-49.2922264,-16.579519,product_482
c5ab4a96-f84e-480d-8240-c4c24a026446,Antonio Ferguson,(341)258-5544x9039,-49.2974096,-16.6082773,product_879
df1de32d-010c-43bc-931b-535ae5da01e7,Mrs. Brittany Miles,+1-290-951-2674x70972,-49.2896177,-16.6208424,product_134
31c70a41-9c7b-4b87-915d-15b44e6e8118,Ms. Maria Thomas DDS,641-766-4156x9596,-49.2537392,-16.5988871,product_271
4029ecbf-342c-4c05-9a9b-e398c9675c39,Robert Phillips,+1-248-265-5501,-49.2515952,-16.6193849,product_863
13a7d23e-c680-4451-b438-8c8e684b555a,Nancy Thompson,(650)556-9258x613,-49.2947994,-16.6374352,product_537
bf705399-4277-4fc0-b156-c3fe9757fc35,Elizabeth Miller,(321)596-1352x3602,-49.2928529,-16.6371216,product_605
f19ae86a-1601-4534-b977-97ad6e94f331,Timothy Vaughan,(587)201-1494x8213,-49.3005381,-16.6273914,product_261
8d419ae9-6930-4d99-96cd-376d77d6af4e,Phillip Sanchez,3059883140,-49.2473016,-16.6290911,product_105
bf8b45bf-8bbf-4175-963f-f04047bf898f,Chelsea Hall,740-740-6198x8676,-49.2710657,-16.5891498,product_11
45ef56b6-4bd6-4c57-8158-76a4ab540275,Jason Key,001-504-305-0374x12501,-49.2560594,-16.6195715,product_229
478dbcb3-042c-4d29-b235-332968782f14,Travis Perez,753-424-9047,-49.234556,-16.6333149,product_943
c8278dd0-1277-473e-80bb-24d3087ac800,Clifford Owens,503.239.0708x14756,-49.2512811,-16.617744,product_707
d8134747-794c-4cdb-beed-c2004b19cc82,Amber Lamb,001-510-998-5096x10770,-49.2368939,-16.6330128,product_33
82bf043b-7d6c-4b58-83e4-a52537a6d637,Alicia Herman,+1-395-844-3524x5016,-49.2596368,-16.6002004,product_512
92cb4744-3e4c-4a07-b27a-265afe5212e5,Erika Shelton,631-597-7797,-49.2868455,-16.5804902,product_300
48a0e449-1d3b-4a01-a0b6-8260b2e39aba,Nicole Johnson,5453414341,-49.3001614,-16.6231002,product_813
8bed3e30-0f59-4fa6-9353-967f66e6dd4f,Paul White,(434)579-6849x6728,-49.2535733,-16.6332279,product_705
0100799d-121d-412d-a78e-586373bc419b,Stephanie Henry,001-325-768-7990x823,-49.2670699,-16.5975007,product_94
9f13a9f7-90d3-48e6-8cc0-744e82f7ea75,Susan Velasquez,+1-289-284-5254x69212,-49.2912037,-16.6256371,product_186
3d7ea093-754a-45be-afc0-32f7535a3c82,Gregory Sutton,001-225-500-0831x478,-49.2803402,-16.6030458,product_466
44b62a7e-eb2a-48ff-95e7-26e7d8408cba,Dana Hughes,(246)782-3062x29206,-49.2675099,-16.6381902,product_575
bda467cb-af32-454c-8a1c-f8bcb80d5cb0,Daniel Davis,(339)302-4070x54267,-49.2598526,-16.5887928,product_196
25749508-f886-45fa-b92e-c88d59f74003,Michael Henry,001-673-784-6437x181,-49.243642,-16.6155933,product_95
c1694f9c-dd68-4168-8bbe-cd2b0e4ef0e1,Angela Hayes,666-757-2652x5057,-49.2376434,-16.6354443,product_8
6e4daf35-0029-4a73-bda8-055e970b2211,Stephanie Bauer,+1-810-228-6407x800,-49.2530867,-16.6092002,product_479
33e05c77-8ea0-4f61-833d-0f24cde00745,Erika Taylor,732.348.4547x816,-49.26192,-16.6256262,product_756
9ab17774-eb64-4413-919f-41193e26d418,Sarah Sharp,(704)363-6472,-49.2695628,-16.5874446,product_695
0e55cf53-0809-4efc-ae2a-8d98add9ae62,Brenda Duffy DVM,715-489-9842,-49.2619993,-16.5845383,product_560
8bf7eef6-1c86-49e8-b9d1-676ff8c3c6b6,Brian Goodwin,6836552005,-49.2847428,-16.6156123,product_527
2d7825c3-cf83-4667-a3c3-cf3fee6af2a7,Sheri Johnson,744.553.0848x50749,-49.233173,-16.6345606,product_116
5e8d11b9-ed4e-4663-a886-e1a944eda642,Connor Lynch,(594)762-1802x886,-49.3015114,-16.6190711,product_34
3374aefc-efdd-474b-bf82-800ca87f7640,Michael Gaines,+1-837-472-9626,-49.2339555,-16.6274211,product_744
fcadd1a2-53e7-4335-9b43-9cf512e76d05,Lauren Mccormick,+1-930-907-6347,-49.2970926,-16.6221649,product_235
af810083-b618-4677-94f9-353949b61175,Mark Gardner,001-809-217-2100x30563,-49.2329041,-16.6232464,product_964
3126565c-f407-4e4e-8053-1632c3acf856,Mark Jones,918-919-6561,-49.2829463,-16.5826415,product_491
50ff1934-013e-47a1-b539-cc15cf9aafb9,Ashley Shannon,(658)525-1263x07553,-49.2803289,-16.6373884,product_34
21ee2ae7-18f2-4120-bb40-50d796904c65,Latoya Torres,(413)566-2596x744,-49.2733507,-16.6306375,product_1000
dee4148f-8004-4a9a-9e26-e9dc5a175400,Dylan Davila,(944)365-0315x02942,-49.2425035,-16.6107983,product_660
cfe1642d-daba-4604-b878-3ea597a55efb,Julie Foster,+1-673-482-8390x210,-49.2687997,-16.6020778,product_151
76de9207-fc3a-4302-89fc-d2f95ab46dd8,Susan George,453.315.4035x940,-49.2289598,-16.6373987,product_567
23580169-7988-479f-8dd0-2d76fbd0f353,Joel Stevenson,918.687.6150,-49.287397,-16.6319366,product_654
c0f09546-3a75-4bf4-9ece-e2f093415cab,Jennifer Buckley,+1-842-938-1560x80485,-49.3023502,-16.6373661,product_335
d7c6ab59-0f72-4bd0-b6d5-33cb974d1495,Zachary Coleman,5885617084,-49.2649495,-16.5965488,product_182
5aefed2b-96b4-42ae-ab48-92d62530acc0,Julie Alvarez,216-249-8529x937,-49.2903514,-16.6277503,product_632
a8c0c890-3675-4f1a-a1e4-50d17e2886af,Nicole Massey,907.320.0614x89573,-49.2653311,-16.5960562,product_585
099bb9fe-41b4-4196-9c94-c8c9233b4a0e,Paul Smith,4898716951,-49.2967921,-16.6151714,product_962
6534918c-ea47-4d5a-bb06-973f345c3009,John Miller,326-606-8093,-49.2923384,-16.6387889,product_56
8e0579bf-1316-4b14-90a8-99fd9fc19e7b,Brittney Rivera,888-393-0261x0144,-49.2917657,-16.6328267,product_166
c93a428a-2385-4034-953b-f51421eaac7a,David Gould,(829)579-9580x85383,-49.2304605,-16.6316713,product_651
c9411bcc-299b-4762-947d-e9553122e937,Danielle Garcia,(774)903-2912,-49.3028451,-16.6223398,product_755
098a6cda-1328-4c44-bd60-2b45ac0f7cc9,Victor Wells,812-463-5033x020,-49.2388291,-16.6216532,product_129
78e35154-f0af-46e7-8204-27a292451be8,Michelle Powell,204.541.0272,-49.2661859,-16.5948612,product_310
f6ed2066-c5f9-4814-afe2-d2370f5add5e,Cole Brown,001-627-746-7279x638,-49.2505844,-16.6303515,product_760
58e3b45a-6d2f-4df2-aefa-d1c644e4b430,Arthur Reed,(251)616-5670,-49.2996531,-16.6030748,product_319
81819393-e06c-4f42-8aa9-ec5361e4bf1c,Shawn Gilbert,339-603-4363,-49.2413578,-16.612942,product_578
913c8f24-b3dd-4c48-b8c7-64ebd0fe0647,Cheryl Brooks,600-216-8723,-49.2950251,-16.6362148,product_302
74698462-353c-4cc5-8b3f-d6ce6450b396,Jeffrey Hughes,(222)524-6487x7817,-49.2424632,-16.6350775,product_162
90cb9128-09d7-472d-a834-d0cb3137a24e,Lisa Smith,762-765-5313x6754,-49.2675762,-16.5905746,product_360
340eb079-f7ae-40b6-ab2d-f873158550c6,Beth Lawrence,001-905-671-5233x410,-49.2594163,-16.6007097,product_2
6994015e-6fce-401f-8db6-7a4130f6f235,Stephanie Ball,+1-747-629-0596,-49.2639105,-16.6009402,product_919
0ec35ae0-1234-492d-a705-4f70c0b9ed01,Paul Watson,8026149223,-49.2600367,-16.600861,product_651
c23eb3e3-17c4-49e4-b1aa-8ae8fba82772,Matthew Brown,+1-927-579-1283x202,-49.2345524,-16.6283948,product_22
af21337b-5f2a-4002-b782-e4ba8c421301,Kimberly Wood,+1-298-328-9508x2461,-49.2682215,-16.5951191,product_556
e39d5d89-922e-4839-9331-27d0f2e55cbb,James Peck,549.624.8572x3988,-49.2936081,-16.6092574,product_657
d4989cb9-1906-454a-abc6-c3c9f507b46c,Mark Ruiz,520-667-7092x4170,-49.2560595,-16.5939734,product_487
8efedf61-b675-437e-8804-2db6af3bdc58,Tiffany Morris,001-935-614-7087,-49.2671363,-16.638652,product_833
4635a017-3cc2-48c5-92a3-5bd76c487428,Deborah Flores,+1-777-999-9877x771,-49.2763924,-16.6245962,product_477
71d4d409-da5d-4bfe-8a3b-e08e16748eb5,Kevin Kelly,(872)513-7134,-49.2525615,-16.6169974,product_68
d307f620-cd6b-4445-8617-bae672409f18,Luis Wilkerson,+1-852-679-6106,-49.2973855,-16.6199166,product_401
9086cd15-c875-4bad-9621-155cbd7b5675,Ryan Villegas,6233394173,-49.2511941,-16.6033754,product_440
bf94cf83-6786-4c86-9bac-73dcc1993095,Derek Frederick,+1-676-302-3774x6688,-49.2425268,-16.6170918,product_385
744c3ee2-c62f-42e9-9c60-8d0c53d22ac5,Michael Wade,(948)936-9606,-49.2567204,-16.5930881,product_462
11168d0f-dca2-4438-839a-cc96869814b2,Mr. Jack Booker,728.996.6646x500,-49.2596542,-16.585281,product_495
e24a310c-b77b-428a-a73a-826148c541a6,Corey Wilson,(394)479-0968x0786,-49.2951272,-16.6349886,product_337
a923c372-18b9-4845-af7c-2fbbcfa2e2ba,Kevin Smith,616-207-5505,-49.2756634,-16.6338312,product_37
e2f0fe14-ba6c-4dce-b85f-478a335652e7,Jennifer Martinez,(470)711-5678x27786,-49.302742,-16.6245176,product_192
bfdaa6c9-3403-4576-8404-19dec99d7370,Jeffrey Odonnell,001-619-431-3152x577,-49.2315264,-16.6253604,product_114
4ae3818b-c378-4530-87e8-8023da28417c,Emily Newman,894.251.1322x211,-49.3003428,-16.6346885,product_193
6464ccae-522c-4e8f-bf35-0d5aea8e56e3,Michael Jones,766.367.8470x7225,-49.2373209,-16.6348513,product_313
055ca3c2-7de0-428d-be57-05a6f3398427,Joel Price,001-867-997-4286x0687,-49.255125,-16.6039877,product_780
7fc660c9-944f-46bc-bd0c-eed2a8c95036,John Rose,836.992.4954x61177,-49.2446541,-16.6377602,product_187
4f746ef5-64f2-4b12-8b5e-63983f32a6ab,Alexis Sosa,369-383-1844x3600,-49.2461072,-16.6184451,product_141
732407e0-6b0d-4958-995d-c647b92356e4,Alexander Lynch,001-374-644-5773x2462,-49.2597582,-16.5916258,product_961
4cafaafa-e256-47dc-968e-7e4528bfb16d,Brian Smith,663.497.7680x307,-49.2845818,-16.6270057,product_851
6f89050a-f66c-48a5-a7d3-8ac0cd6089db,Matthew Miller,240.368.1370x255,-49.2576696,-16.5945057,product_899
6b791d2a-12fb-494a-b713-aae401750574,Lauren Kennedy,(937)994-4043,-49.25039,-16.6308415,product_384
84e67414-40b8-4a0b-9e2c-bff3a88c76ad,Wesley Perez,924.703.2324,-49.2476056,-16.6175528,product_766
2d39186d-cdc0-4f37-aa5f-ba34eabdf63d,Patrick Vega,648.774.0825,-49.2594595,-16.5883686,product_512
97f5cd0f-9e91-4edb-9678-c93251bf40ae,Alex Callahan,820-379-4867x819,-49.2710657,-16.5891498,product_129
cba5ebfc-3f1b-4d77-abea-61413c7ba803,Gary Williams,001-877-803-4168x6396,-49.2889019,-16.5802231,product_849
88ef5dd4-aa8d-4ca9-bf5a-9c7d0139fd12,Daniel Campbell,(708)881-3321x01874,-49.2565788,-16.6321336,product_497
7078e32c-ea18-4cfb-9fe9-fbcc0b5a9790,Jonathan Guerra PhD,621-612-6478x9318,-49.2824517,-16.5829807,product_339
65b69fb7-1cfe-47ad-b2aa-13c27b12dd99,Wesley Barr,(530)455-9001,-49.2503356,-16.6147944,product_459
5e78df5a-2292-4b8a-932a-ee86f1d9cf8b,Kelsey Franklin,(751)421-6759,-49.2592436,-16.5964956,product_601
66b16dcc-c349-4df2-a4aa-c90175bcaddd,Rodney Brown,(515)921-5404x36517,-49.3004719,-16.6113418,product_780
679b675a-5113-4168-b74f-755de3decb88,Kathy Moreno,201-992-2235,-49.2506457,-16.6140824,product_638
00b6ade2-3f17-4e80-b30a-3b58a0a43861,Chelsea Acosta,2755410747,-49.2437021,-16.6364473,product_857
519cbf34-62fd-44c9-a0a4-c0f6fab38655,Jordan Baker,9259195840,-49.2846057,-16.6382838,product_985
395d79b3-6d72-4a52-983d-b3fe9e72cebb,Patricia Burch,239.761.5206x59770,-49.2481256,-16.6144283,product_982
8b78b44d-7edc-4b1f-827b-e0be8ae9fcb8,Willie Sanchez,+1-285-562-3282x38695,-49.3003151,-16.6032661,product_665
6fc14eb2-6db5-4845-8ca2-5eb1f1021cdf,Zachary Ball,001-869-998-4553x652,-49.2667496,-16.593186,product_534
e69597c6-3c55-469d-b277-825847bc7542,David Carter,(644)746-2692,-49.3015322,-16.6154505,product_971
bdf89715-7b95-4ad4-b2f7-6fa21a75608f,Timothy Day,+1-337-972-8856x779,-49.2666903,-16.6084749,product_559
4275a108-8a81-46af-969f-7da98b15416c,Justin Ramos,819-433-5227x4844,-49.2895059,-16.6007925,product_721
2d19e95d-abfc-434e-897d-ea75eda821dc,Kimberly Aguilar,664.344.9366x18419,-49.2858219,-16.6176306,product_232
61b9bf7d-630e-4860-abcf-f0d273e54fa6,Shelly West,873.879.5558x8199,-49.2987869,-16.6131748,product_329
f15adde3-7cd6-4ac0-85a7-d31bec3026bb,Caitlin Torres,(382)468-7852x90947,-49.2521334,-16.6160664,product_60
683534b7-163d-4c59-b76a-05aa45caf6da,Kellie Payne,+1-998-265-5706x35895,-49.2961213,-16.6132345,product_96
addc0871-8ef5-4ccf-8dc2-ba05b249b20b,Angela Blair,(374)228-3740x865,-49.2487132,-16.6144529,product_725
8fbb123d-5d0e-4dbf-98a2-1c46ca45d351,Rebecca Bernard,(832)716-4554,-49.2494468,-16.6176639,product_761
9092b459-5949-4307-a8fa-7035c44ed601,Victor Mcdaniel,520-535-6751x551,-49.2942127,-16.6064144,product_994
195b6030-8d6b-4c43-a477-8242a6160568,Philip Collins,636.644.4363x008,-49.2295432,-16.6055044,product_248
dbcd57f1-ee97-4b7b-ae91-6d9ee9ea76e3,Ann Burke,+1-312-478-3571x824,-49.2718035,-16.5942692,product_243
007561db-904c-45e0-bda8-577718d03c09,Tony Garcia,762.584.5083,-49.2973251,-16.6090978,product_945
21c8b157-9a65-449f-93a7-5332bbcb2fb9,David Williams,(438)640-8761,-49.2595622,-16.5952198,product_621
afe225cd-c1fc-4990-b82b-1679c9ca5d9c,Willie Lopez,001-865-830-9200x44400,-49.24409,-16.6262086,product_168
df782abc-202d-4ae0-a6cc-c4b5b7de1922,Tiffany Barry,631-406-0549,-49.2612324,-16.5840358,product_854
d75d625f-4768-4470-b60a-d8757ffdc660,Heather Lewis,694.737.0963x551,-49.2985355,-16.610913,product_577
ac9559b9-1d59-4a9c-8a72-ee4863c26ea9,Morgan Hernandez,(782)733-8892x197,-49.2576368,-16.6164214,product_673
bd3cbf18-7821-4f46-a0c6-08f6902ebb8f,Kathleen Davis,(616)915-8796x61138,-49.294188,-16.6146822,product_905
bf7dd7d0-0cba-44c4-869f-7f3a08acbccc,Derrick Ramos,559.219.4250x137,-49.3001614,-16.6231002,product_427
50b15b60-c632-4fcd-b1dd-df9fad6a1c29,David Powell,(790)475-8342,-49.2810557,-16.619997,product_54
ea9e4504-7769-49fe-888b-5da9046d958a,Howard Simon,+1-444-206-1935,-49.2444031,-16.6168613,product_428
8f8fb74c-e19e-49ec-ae1c-d86de1d6d0c7,Katie Love,(522)393-3151,-49.2823915,-16.6189531,product_554
a695c4b5-7cf6-47e0-8be8-8ef6d94687f8,Christopher Weeks,388-860-8616x462,-49.2290547,-16.6388509,product_483
8ad1b3f2-e0c5-4f5f-8714-4b8eb0e0a461,Ricardo Fields,001-523-279-7408x32957,-49.2823452,-16.5766269,product_455
a5bdbe8e-0f27-4f53-8762-506130a00c8d,Dean Davis,001-881-473-0672x8413,-49.245508,-16.6149082,product_673
c86a4503-8bb6-495c-9b43-7baf5a2638db,Kari Johnson,+1-764-984-8064x1523,-49.2819742,-16.6368427,product_812
9be6fa8b-8384-48e3-a9c4-3325eb0f7f11,Kenneth Garcia,+1-465-928-5508x337,-49.2918028,-16.6350357,product_403
f9e21264-fbe7-4764-bf1d-ab07e9b0b20e,Raymond Wood,281.588.6879x45876,-49.235585,-16.638713,product_495
612aa570-4fcb-48dd-beca-77badbd1497d,Jeremy Randall,610.421.9237,-49.282297,-16.6267448,product_717
9aa08205-d9a9-496f-a18d-700ffbb88d70,Mary Fuller,001-545-577-8772,-49.2503961,-16.6149055,product_469
e93ff56d-3ab7-45c2-b199-2dde78b981e5,Erin Rodriguez,(548)712-7771x67032,-49.2414137,-16.6268387,product_553
969f3f58-3b86-4936-b2f8-097306cc916b,Michael Smith,+1-234-822-1979x1387,-49.2495984,-16.6114492,product_190
7b53632d-5d3f-46d5-958b-cad9408569e2,Maria Sharp,(795)435-4146x586,-49.2573541,-16.6329815,product_712
f7588ec2-b2d3-4e0a-9f52-c6b0e82a3c38,Nathan Hanna,+1-895-472-7356x85520,-49.2593909,-16.5840362,product_236
123d8f34-0d14-4f9a-a2a7-47882ba479f7,Maria Marshall,(991)798-2992x54641,-49.296523,-16.6182491,product_648
907531f7-3e03-43f1-882b-572399540841,Scott Roberts,+1-544-487-1166x7076,-49.252748,-16.6097252,product_711
bab277be-5a40-4d8a-883d-7f8522a4a8d3,Abigail Elliott,001-291-703-3763x747,-49.295268,-16.6110616,product_830
f959f889-15d2-49f8-aade-b8db14d43d07,Jamie Webb,534-388-0061x1977,-49.257288,-16.5951834,product_61
e149608d-0f13-4d2a-9c99-48f25f7ed93b,Robert Simon,253.657.3395x914,-49.2983961,-16.63879,product_847
240d9c65-52d2-4fe5-b2e0-2592a340af95,Dale Martinez,685-742-4633x6353,-49.2423695,-16.6156806,product_844
723244ed-6dda-4369-81fd-36b8ed959d16,Becky Wright,(630)997-2601x9651,-49.2538929,-16.63099,product_629
25d85a23-c3d5-4523-9171-f7f959a754f8,Karen Black,823-341-7044x1495,-49.2503805,-16.6046315,product_233
b2cac5f1-44a0-4ff1-800c-f255ab8e24d3,Johnny Shelton,(339)524-6751,-49.2964848,-16.6388891,product_968
8d97c7be-b6bc-4bba-9f3f-2d17863a94b8,Bryan Buckley,+1-603-239-0476x5072,-49.2808544,-16.6359684,product_493
90938d4e-1134-4f98-8d94-99c4ee824a90,Carolyn Nichols,5267143079,-49.2447099,-16.6012304,product_575
91bcc4d7-a34f-4ddd-830b-a312d60d57f0,Raymond Kelly,+1-882-350-4939x93117,-49.2669649,-16.5912304,product_980
57bf0c89-3972-408a-8be1-e7631d1addbf,Daniel Sandoval,628.396.8828,-49.2522537,-16.6371652,product_718
d389906e-6bd2-4c9d-b4d3-858ace28e9b3,William Wilson II,504-403-4832x4103,-49.2932231,-16.6160864,product_894
657c31a2-1e96-4d89-a202-7560980578ad,Jesse Pearson,682.344.4477x3720,-49.3010046,-16.6240959,product_143
92079d29-ecbd-423d-b41e-63adcd58b6d4,Daniel Mccoy,390.917.1604x91997,-49.253885,-16.6155494,product_85
bb85c1ca-7639-4135-bb19-2cd2535aded2,Jenna Huff,+1-977-726-3478x6496,-49.2534855,-16.6247274,product_849
76ebfe83-96e2-47a2-bad7-364a45e84e23,Kimberly Robles,(829)911-5260,-49.2961576,-16.6241779,product_565
f3b81314-ea9c-48d2-a056-45c9c2c2b69a,Brandon Bailey,001-302-656-2360x11651,-49.2560007,-16.6141688,product_911
5b33a194-0183-4987-bb2f-dd21a8dd04ca,Adam Charles,252.853.3219x67369,-49.2554636,-16.6180347,product_292
4dca4222-99a3-483e-a1ea-2d6743ec55ba,Daniel Phillips,280-575-9898x70578,-49.2648645,-16.5956085,product_516
4ee6e522-3b7c-4745-9bbe-3ba6d9f52f16,Peter Gomez DDS,(952)958-0017,-49.2662935,-16.5782786,product_632
9e253513-3389-43ca-87f6-fcc1e4bd2015,Michael Moore,8229206215,-49.2666479,-16.6052622,product_551
f6f4f495-f3ba-49cd-87a4-6df447e7857e,Krystal Villanueva,709-762-5671x270,-49.2465736,-16.6150727,product_365
19766ca1-6121-4dfd-8527-d11fa433221c,Brenda Yu,338.278.6350x05012,-49.2700529,-16.598094,product_365
06409fcd-66a3-4106-9d22-ac1ff5f597d9,Christine Adkins,(715)870-6667,-49.2551481,-16.6197084,product_434
f74885c2-5a70-4419-8382-e0ff150dd637,Patricia Harrison,(810)631-8088x60546,-49.2440164,-16.5824984,product_118
72e62620-2083-4137-b94d-c557d6abcd7e,Shirley Cortez,672.495.2003,-49.3027676,-16.6070112,product_118
4223253f-a1ce-4672-a8d0-9e2088773756,Katherine Montgomery,+1-961-287-5835x424,-49.258738,-16.6016246,product_230
343a284f-6907-4efd-b834-6d7db63e0683,Bailey Black,+1-489-425-9129x955,-49.2818076,-16.5741018,product_391
9743fe50-328c-491e-a5c1-b475d71f1153,William Kelly MD,(732)665-3822,-49.300853,-16.6392143,product_745
ab0d1c92-7257-4f8d-98d2-a8c3757d9eff,Marcus Frost,+1-794-959-4127x6067,-49.2656893,-16.5918186,product_296
1b758059-0578-4940-89b0-bd39dd4d025e,Jim Cortez,280-846-5795,-49.2539267,-16.6251951,product_18
819bb704-0b20-4a9a-a918-7d9c7fa5154a,Pamela Snyder,001-409-225-6049x03384,-49.2553966,-16.6035024,product_196
44f5f68d-2fb9-442d-ae1c-617923dd6690,Douglas Turner,233.487.6403,-49.2512321,-16.6123227,product_570
ba3f6d23-e745-4828-9179-666929fd9689,Caleb Gonzales,4444627093,-49.270389,-16.6149042,product_479
178fefae-56ba-428e-a45f-e00a2408acaa,Jeffrey Carter,(269)613-8203,-49.2450771,-16.6136462,product_721
410fa6df-a9e0-4049-8f22-3ff433d14389,Barbara Gonzales,234.650.8330,-49.2668272,-16.6174304,product_381
fcdb0948-191a-41b8-a059-5fc235cf4ca2,Melissa Williams,231-357-7349x0266,-49.2568889,-16.6321893,product_197
5ddb6fe3-a3a8-4b32-87c1-4fe72e75b5ff,Calvin Jimenez,(233)634-1281,-49.2538609,-16.6197246,product_908
050555ee-5c1e-4691-8271-eb4772bdeaf1,Jennifer Henderson,254-400-2331,-49.2995797,-16.616306,product_833
d188c325-22db-44af-8880-4b6fdb1082d1,Anne Marshall,(964)935-2634,-49.2842187,-16.6244962,product_791
2f1e0d6f-4364-499e-93ec-f141f1715f83,Zachary Beard,398-242-2580,-49.2944304,-16.6062088,product_689
a6cd134f-735f-42bb-8433-c97698e29395,Gregory Harding,001-291-677-2573x93662,-49.2350278,-16.6328965,product_570
68e54ac3-1a92-4a27-85d9-6848f54fc2ac,Amber Smith,+1-288-359-4726x871,-49.2768431,-16.6243341,product_667
ffc87b04-d114-4efa-820f-9e9380807355,Jared Lawson,646-321-3646x12474,-49.2472795,-16.623583,product_932
587b79c9-26a2-4ee3-a15f-4cab6b6115db,Paul Knox,(222)787-8157x60335,-49.293215,-16.6171444,product_605
2bfc4aec-328d-4411-9196-1075178067b8,Kristina Perez,+1-271-895-7540x01583,-49.2950152,-16.6273611,product_76
28f48927-d599-422c-b64f-29aa4cbbea47,Amy Morton,001-282-682-4799,-49.248406,-16.6154348,product_955
8855821d-39c8-4629-8597-7ec3c554ff65,Allison Smith,+1-207-484-9549,-49.2679383,-16.578069,product_328
a46cea2c-4d24-4c67-9608-d902c955e76e,Dennis Becker,001-356-453-0114,-49.2503356,-16.6147944,product_922
409248ab-336e-44ed-837c-4cb17e4e2c9d,James Smith,445.319.1434x590,-49.2730726,-16.6291453,product_566
f521e1be-2e88-4c43-8c6a-b0631d1e53a7,Katherine Torres,716.988.5253,-49.2750156,-16.62613,product_469
838c4c3c-00c4-462e-b201-68766ed72b3d,Marcus Johnson,001-206-841-1416x8887,-49.2568964,-16.6094297,product_311
e5ff80c0-634f-4808-acf3-ee84dd53a98b,Joshua Cooke,466.522.8183x263,-49.2472795,-16.623583,product_413
f197a0d2-8465-4a38-a791-a81e53cded7b,Alexander Hernandez,387.522.7252,-49.2890197,-16.5802653,product_187
72f611b3-f20d-4cf9-8fb1-997b16383813,Elizabeth Trujillo,+1-538-574-3294x7023,-49.2846948,-16.5840048,product_833
ee2e511a-402c-4f74-8cdc-6387b4ce87b1,Jeremy Mayer,+1-458-399-3959,-49.2932869,-16.6238366,product_152
b68228e7-8b1a-493f-a14a-2c038a44ef4a,Julie Mahoney,(359)270-5172,-49.2967928,-16.6067789,product_461
2503a3de-db3a-4bb4-93d2-01bcec8a37eb,Daniel Bryan,277.236.0755x23804,-49.2963004,-16.6386129,product_797
33d4a642-f3f2-4cc0-b5f5-9ec4450f61fa,Joshua Nguyen,(262)309-0921x1288,-49.275012,-16.5811045,product_459
944b3bb9-63d3-41ef-bb96-db9eda5a33d3,James Rivera,001-777-659-5287x551,-49.2983932,-16.6165616,product_508
00e1910a-f4a5-4e27-a9aa-e189607edfa6,Tony Whitaker,701.826.2491,-49.2652969,-16.58786,product_596
f4d6e39e-8f51-441f-9035-99ace0a722ba,Jill Baker,001-948-751-1658x9294,-49.2651174,-16.5920976,product_671
3be57a1f-243a-4042-96a2-e19fc729aa36,Stephanie Sherman,3272203734,-49.2519664,-16.6025123,product_192
2646ed89-9b4c-4413-a63e-a20e2b6cf5b7,Ashley Gonzales,544-230-6883,-49.2984063,-16.6166829,product_578
338747af-6771-4d4b-ba25-b6a9379308dc,Roberto Mcgrath,921.926.3791,-49.2557533,-16.6030443,product_364
28420690-d608-44a7-ab32-39ae9c429ef3,Zachary Ray,942.402.4844x752,-49.2954038,-16.6335201,product_811
d3a7bda9-cf14-40e1-a9c2-5ef51d26ee94,David Mcbride,872-237-4650,-49.2932343,-16.6219504,product_702
